,price,kms_driven,owner,age,power,brand
5087,55800.0,4000.0,1,4.0,125.0,5
5088,125000.0,31243.0,1,4.0,400.0,7
5089,160000.0,5000.0,1,4.0,350.0,2
5090,12982.0,100000.0,2,12.0,150.0,7
5091,25000.0,25000.0,2,7.0,125.0,5
5092,25000.0,16565.0,1,6.0,110.0,1
5093,51000.0,26219.0,1,6.0,150.0,4
5094,18200.0,45000.0,1,12.0,150.0,6
5095,15000.0,36888.0,1,13.0,135.0,7
5096,84000.0,19912.0,1,7.0,350.0,2
5097,128000.0,5541.0,1,4.0,500.0,2
5098,30000.0,30000.0,1,6.0,135.0,7
5099,60000.0,15927.0,2,6.0,150.0,7
5100,158000.0,3834.0,1,4.0,390.0,10
5101,43600.0,60000.0,1,8.0,200.0,7
5102,15000.0,532.0,1,14.0,150.0,7
5103,57999.0,3000.0,1,4.0,110.0,6
5104,58000.0,28000.0,1,7.0,150.0,4
5105,32000.0,31000.0,1,10.0,125.0,5
5106,65000.0,2500.0,1,3.0,125.0,5
5107,133000.0,26000.0,1,5.0,390.0,10
5108,29200.0,30000.0,1,8.0,150.0,7
5109,91000.0,5500.0,1,2.0,160.0,5
5110,115000.0,24000.0,1,4.0,350.0,2
5111,50000.0,200.0,1,3.0,100.0,7
5112,140000.0,7000.0,1,6.0,390.0,10
5113,36000.0,4838.0,1,4.0,125.0,7
5114,32000.0,26500.0,1,7.0,100.0,7
5115,100000.0,1300.0,1,4.0,200.0,1
5116,55000.0,43000.0,1,5.0,150.0,4
5117,62000.0,23367.0,1,15.0,350.0,2
5118,60000.0,18200.0,1,9.0,150.0,4
5119,28000.0,25000.0,1,9.0,150.0,6
5120,120000.0,16000.0,2,7.0,200.0,10
5121,20000.0,35063.0,2,13.0,150.0,5
5122,73000.0,14000.0,1,3.0,150.0,4
5123,45000.0,15000.0,1,5.0,150.0,7
5124,170000.0,6000.0,1,3.0,500.0,2
5125,55000.0,38000.0,1,6.0,220.0,7
5126,83100.0,13450.0,1,4.0,150.0,7
5127,25000.0,50000.0,1,7.0,100.0,6
5128,39200.0,16500.0,2,5.0,125.0,5
5129,141000.0,4625.0,1,3.0,350.0,2
5130,134400.0,1550.0,1,4.0,350.0,2
5131,15000.0,70000.0,1,13.0,150.0,7
5132,78500.0,35596.0,1,6.0,350.0,2
5133,170000.0,500.0,1,2.0,350.0,2
5134,52000.0,3400.0,1,3.0,125.0,7
5135,29500.0,36484.0,1,8.0,100.0,6
5136,36000.0,30000.0,1,7.0,150.0,5
5137,65000.0,30000.0,1,4.0,150.0,7
5138,50000.0,1234.0,2,7.0,220.0,7
5139,42500.0,16435.0,1,7.0,150.0,4
5140,43000.0,60000.0,1,7.0,150.0,4
5141,80000.0,35000.0,1,10.0,250.0,5
5142,21000.0,7100.0,1,9.0,100.0,6
5143,45000.0,72354.0,1,10.0,150.0,4
5144,10500.0,717794.0,1,15.0,125.0,7
5145,29500.0,25000.0,1,10.0,150.0,7
5146,38000.0,58816.0,1,11.0,220.0,7
5147,150000.0,2200.0,1,4.0,250.0,5
5148,30000.0,22560.0,1,7.0,100.0,6
5149,115000.0,18057.0,2,5.0,350.0,2
5150,19000.0,78822.0,1,8.0,125.0,6
5151,34000.0,38000.0,1,11.0,150.0,4
5152,28000.0,14256.0,1,12.0,223.0,6
5153,125000.0,9858.0,1,4.0,350.0,2
5154,110000.0,25327.0,1,5.0,390.0,10
5155,41000.0,71303.0,1,6.0,220.0,7
5156,20000.0,57500.0,2,14.0,180.0,7
5157,11000.0,20000.0,1,12.0,100.0,6
5158,109000.0,13000.0,1,6.0,350.0,2
5159,63000.0,21000.0,1,4.0,220.0,7
5160,41999.0,54362.0,1,4.0,150.0,7
5161,87000.0,35450.0,1,6.0,200.0,7
5162,41400.0,21000.0,1,4.0,125.0,6
5163,9000.0,72378.0,1,15.0,100.0,1
5164,22000.0,54000.0,2,13.0,180.0,7
5165,123400.0,5000.0,1,4.0,350.0,2
5166,17000.0,35655.0,1,10.0,125.0,5
5167,18000.0,42000.0,1,11.0,135.0,7
5168,82500.0,13000.0,1,6.0,200.0,7
5169,70000.0,7900.0,1,6.0,150.0,8
5177,51000.0,24800.0,1,5.0,160.0,5
5178,155000.0,7563.0,1,3.0,250.0,10
5179,75068.0,16919.0,1,9.0,350.0,2
5180,153000.0,10000.0,1,3.0,500.0,2
5184,35300.0,55000.0,1,8.0,223.0,6
5185,22000.0,16750.0,1,10.0,223.0,6
5186,36800.0,41090.0,2,4.0,150.0,7
5187,49000.0,13281.0,1,5.0,150.0,7
5188,37000.0,29094.0,1,4.0,125.0,7
5189,21400.0,45000.0,1,8.0,125.0,5
5190,93000.0,4761.0,1,6.0,350.0,2
5191,100000.0,9200.0,1,3.0,150.0,8
5192,100500.0,6000.0,1,3.0,150.0,8
5193,90000.0,14330.0,1,3.0,350.0,2
5194,55000.0,15000.0,2,12.0,350.0,2
5195,119000.0,14735.0,1,5.0,500.0,2
5196,26000.0,55686.0,2,9.0,220.0,7
5197,113000.0,14200.0,1,4.0,350.0,2
5198,40000.0,75000.0,1,8.0,150.0,7
5199,32000.0,21000.0,1,5.0,150.0,7
5200,13500.0,477976.0,1,14.0,135.0,7
5201,66400.0,27481.0,2,7.0,150.0,4
5202,67000.0,43871.0,1,6.0,150.0,5
5210,140000.0,9000.0,1,5.0,410.0,2
5211,45000.0,32375.0,1,8.0,150.0,4
5212,61000.0,41000.0,1,7.0,220.0,7
5213,38000.0,16500.0,1,9.0,110.0,5
5214,75500.0,23800.0,1,7.0,150.0,5
5215,125000.0,700.0,1,3.0,150.0,8
5216,140000.0,99999.0,1,37.0,350.0,2
5217,49100.0,10000.0,1,5.0,150.0,7
5218,95000.0,15288.0,2,5.0,350.0,2
5219,85000.0,26000.0,1,6.0,200.0,7
5220,110000.0,26927.0,1,6.0,350.0,2
5221,20000.0,38500.0,4,12.0,125.0,4
5222,28000.0,25000.0,1,7.0,150.0,7
5223,109500.0,13000.0,1,8.0,500.0,2
5224,99000.0,19000.0,1,6.0,350.0,2
5225,69999.0,7054.0,1,5.0,150.0,7
5226,115000.0,12000.0,1,6.0,350.0,2
5227,24000.0,6000.0,1,10.0,100.0,6
5228,56000.0,17330.0,1,6.0,149.0,6
5232,24500.0,21891.0,1,7.0,125.0,7
5233,36999.0,57811.0,1,8.0,180.0,7
5234,110439.0,3000.0,1,9.0,500.0,2
5235,116762.0,30000.0,1,7.0,500.0,2
5236,67000.0,12000.0,1,4.0,160.0,5
5237,40000.0,38000.0,1,8.0,150.0,4
5238,26000.0,17695.0,1,8.0,100.0,7
5239,140000.0,9788.0,1,5.0,350.0,2
5240,92300.0,10000.0,1,4.0,200.0,1
5241,20100.0,45330.0,1,14.0,100.0,6
5242,69000.0,22000.0,1,6.0,150.0,7
5243,26000.0,33000.0,1,12.0,150.0,5
5244,139000.0,17000.0,1,4.0,350.0,2
5245,97500.0,19562.0,1,7.0,350.0,2
5246,48000.0,11000.0,1,7.0,150.0,4
5247,140900.0,1400.0,1,6.0,500.0,2
5248,179000.0,14000.0,1,4.0,500.0,2
5249,25000.0,60000.0,1,9.0,150.0,7
5250,180000.0,4030.0,1,4.0,500.0,2
5251,84000.0,1920.0,1,4.0,150.0,7
5252,125000.0,20000.0,1,6.0,350.0,2
5253,55000.0,27000.0,1,8.0,200.0,7
5254,65000.0,3200.0,1,5.0,150.0,6
5255,88000.0,8000.0,1,4.0,150.0,8
5256,27500.0,18000.0,1,7.0,110.0,5
5257,80000.0,23895.0,1,7.0,350.0,2
5258,19600.0,42000.0,2,11.0,100.0,6
5259,95000.0,25000.0,1,5.0,350.0,2
5260,99000.0,23397.0,1,4.0,350.0,2
5261,30000.0,51528.0,1,9.0,150.0,6
5262,120000.0,10147.0,1,3.0,220.0,7
5263,110000.0,9119.0,1,5.0,200.0,7
5264,100000.0,7000.0,1,7.0,390.0,10
5265,55000.0,10000.0,1,4.0,125.0,5
5266,21000.0,19000.0,1,10.0,100.0,6
5267,20000.0,70628.0,1,10.0,100.0,6
5268,25000.0,58137.0,1,10.0,100.0,6
5269,42000.0,35000.0,1,7.0,223.0,6
5270,110000.0,5073.0,1,5.0,350.0,2
5271,106000.0,14403.0,1,5.0,390.0,10
5272,74000.0,23000.0,1,7.0,150.0,4
5273,18600.0,56000.0,1,10.0,150.0,7
5274,472000.0,550.0,1,3.0,750.0,15
5275,89000.0,13000.0,1,8.0,350.0,2
5276,95000.0,40500.0,1,8.0,500.0,2
5277,65000.0,18500.0,1,5.0,160.0,1
5278,125000.0,8200.0,1,5.0,200.0,10
5279,430000.0,1200.0,1,6.0,750.0,15
5280,35000.0,9500.0,1,6.0,100.0,6
5281,40000.0,38950.0,1,5.0,110.0,1
5282,40000.0,80000.0,1,9.0,160.0,1
5283,140000.0,10000.0,1,6.0,200.0,10
5284,55000.0,2000.0,1,3.0,110.0,7
5285,59999.0,20850.0,1,7.0,150.0,7
5286,112100.0,22800.0,1,5.0,350.0,2
5287,137999.0,7900.0,1,5.0,500.0,2
5288,70000.0,11000.0,1,4.0,150.0,7
5289,25000.0,28000.0,1,7.0,110.0,5
5290,15600.0,50000.0,1,13.0,150.0,6
5291,140000.0,10000.0,1,6.0,200.0,10
5292,44600.0,39500.0,1,8.0,220.0,7
5293,225000.0,2400.0,1,4.0,390.0,10
5294,120000.0,2827.0,1,5.0,350.0,2
5295,118000.0,12434.0,1,6.0,500.0,2
5296,150000.0,38000.0,1,14.0,500.0,2
5297,30000.0,9300.0,1,11.0,150.0,4
5298,41000.0,60000.0,1,10.0,150.0,4
5299,90000.0,12000.0,1,8.0,350.0,2
5300,18000.0,18465.0,1,12.0,150.0,4
5301,110000.0,5548.0,1,4.0,400.0,7
5302,110000.0,25353.0,1,5.0,500.0,2
5303,170000.0,6700.0,1,3.0,350.0,2
5306,77000.0,25400.0,1,3.0,150.0,8
5307,65200.0,20000.0,1,3.0,220.0,7
5308,45000.0,30000.0,1,8.0,150.0,4
5309,160000.0,23766.0,1,5.0,390.0,10
5313,21000.0,28808.0,1,7.0,100.0,7
5319,19269.0,36526.0,2,11.0,100.0,7
5320,43000.0,15000.0,2,5.0,150.0,7
5321,140000.0,6500.0,1,5.0,200.0,10
5322,180000.0,2000.0,1,4.0,500.0,2
5323,20000.0,46000.0,1,12.0,100.0,6
5324,100000.0,11170.0,1,6.0,200.0,7
5325,131700.0,5000.0,1,6.0,500.0,2
5326,30000.0,24000.0,1,9.0,150.0,4
5327,67000.0,12000.0,1,5.0,220.0,7
5328,25000.0,38425.0,1,8.0,125.0,7
5329,42000.0,9000.0,1,6.0,110.0,6
5330,60000.0,9000.0,1,6.0,150.0,7
5331,70400.0,7000.0,1,4.0,150.0,7
5332,41000.0,33000.0,1,9.0,220.0,7
5333,58000.0,20000.0,1,7.0,220.0,7
5334,50400.0,15000.0,1,6.0,160.0,5
5335,90500.0,28000.0,1,5.0,150.0,4
5336,90000.0,1500.0,1,4.0,220.0,7
5337,120000.0,24000.0,1,7.0,390.0,10
5338,45000.0,15000.0,1,5.0,100.0,6
5339,31500.0,35600.0,1,7.0,100.0,6
5348,41800.0,3360.0,1,3.0,100.0,7
5349,27500.0,48000.0,1,8.0,100.0,7
5350,23500.0,40000.0,1,10.0,150.0,7
5351,23000.0,30000.0,1,9.0,125.0,6
5352,75000.0,15000.0,1,5.0,220.0,7
5353,59000.0,40000.0,1,6.0,150.0,7
5354,42000.0,32300.0,1,7.0,150.0,6
5355,60000.0,11000.0,1,5.0,150.0,7
5356,22000.0,20000.0,1,11.0,100.0,6
5357,36300.0,38000.0,1,6.0,110.0,6
5358,88600.0,6200.0,1,4.0,220.0,7
5359,42000.0,25000.0,1,5.0,110.0,6
5360,60000.0,46000.0,1,5.0,150.0,7
5361,20000.0,60500.0,1,11.0,150.0,6
5362,69000.0,17000.0,1,5.0,150.0,7
5363,18000.0,77700.0,1,11.0,135.0,7
5364,72000.0,7000.0,2,3.0,180.0,1
5365,34000.0,50000.0,3,10.0,150.0,4
5366,82000.0,57444.0,1,6.0,200.0,7
5367,80000.0,7018.0,1,4.0,150.0,4
5368,25000.0,24000.0,1,8.0,125.0,6
5371,45000.0,5382.0,1,5.0,150.0,4
5388,48400.0,14500.0,1,6.0,150.0,7
5389,105000.0,9900.0,1,8.0,500.0,2
5390,48000.0,9800.0,1,6.0,150.0,8
5391,43000.0,10000.0,1,4.0,100.0,7
5392,90000.0,7800.0,1,7.0,350.0,2
5393,78000.0,10575.0,1,4.0,150.0,8
5394,23000.0,61122.0,1,17.0,100.0,6
5395,36000.0,16830.0,1,6.0,100.0,6
5396,18000.0,39000.0,1,13.0,150.0,7
5397,110000.0,13000.0,1,6.0,350.0,2
5398,139999.0,5500.0,1,6.0,200.0,10
5399,145000.0,10000.0,1,5.0,350.0,2
5400,132400.0,12000.0,1,5.0,350.0,2
5401,68000.0,10000.0,1,5.0,180.0,1
5402,28000.0,18000.0,1,9.0,125.0,7
5403,90000.0,38400.0,1,10.0,350.0,2
5404,25000.0,43000.0,1,9.0,125.0,7
5405,27500.0,22365.0,1,10.0,100.0,6
5406,88000.0,150.0,1,4.0,160.0,5
5407,141900.0,7400.0,1,4.0,350.0,2
5408,110500.0,30000.0,1,6.0,350.0,2
5409,95000.0,27200.0,1,8.0,350.0,2
5410,51000.0,4669.0,1,4.0,110.0,6
5411,35526.0,16500.0,1,6.0,125.0,5
5412,49800.0,41365.0,1,6.0,150.0,5
5413,40800.0,25000.0,1,9.0,220.0,7
5414,29000.0,24000.0,1,7.0,100.0,6
5415,35255.0,25000.0,1,9.0,150.0,4
5416,30000.0,40457.0,1,7.0,100.0,6
5417,130000.0,7000.0,1,5.0,350.0,2
5418,46728.0,55300.0,1,7.0,150.0,4
5419,21000.0,45000.0,1,12.0,150.0,7
5420,142600.0,28000.0,1,6.0,390.0,10
5421,82000.0,23000.0,1,6.0,150.0,4
5422,60000.0,15000.0,1,6.0,150.0,7
5423,30000.0,17500.0,1,8.0,125.0,5
5424,35000.0,9614.0,1,7.0,110.0,11
5425,130000.0,9800.0,1,7.0,390.0,10
5426,48000.0,14000.0,1,8.0,150.0,6
5427,120000.0,15500.0,1,6.0,350.0,2
5428,80000.0,9000.0,1,5.0,150.0,7
5429,88000.0,3500.0,1,4.0,180.0,1
5430,30000.0,13000.0,1,8.0,125.0,6
5431,125000.0,10200.0,1,5.0,350.0,2
5432,27000.0,25874.0,1,10.0,150.0,6
5433,165000.0,17883.0,1,6.0,390.0,10
5434,56435.0,12192.0,1,5.0,110.0,6
5435,60000.0,30000.0,1,5.0,160.0,1
5436,100000.0,5000.0,1,5.0,150.0,4
5437,67000.0,15500.0,1,5.0,220.0,7
5438,25000.0,98707.0,1,11.0,150.0,7
5439,30000.0,64800.0,1,13.0,150.0,5
5440,66000.0,12000.0,1,5.0,150.0,7
5463,65000.0,9300.0,1,10.0,350.0,2
5464,45000.0,19542.0,1,7.0,160.0,1
5465,25000.0,41915.0,1,12.0,150.0,7
5466,33000.0,31500.0,3,14.0,200.0,7
5468,38000.0,8718.0,1,3.0,100.0,1
5469,75000.0,24000.0,1,7.0,350.0,2
5470,70000.0,45000.0,2,15.0,350.0,2
5471,133300.0,18000.0,1,5.0,350.0,2
5472,165000.0,2791.0,1,2.0,350.0,2
5473,42000.0,9755.0,1,7.0,150.0,7
5474,35000.0,37795.0,1,7.0,100.0,6
5475,37000.0,27520.0,1,5.0,125.0,5
5476,82000.0,5200.0,1,3.0,160.0,1
5477,85000.0,4500.0,1,2.0,220.0,7
5478,115000.0,9759.0,1,5.0,350.0,2
5479,27400.0,33000.0,1,10.0,110.0,5
5480,22000.0,29428.0,1,9.0,150.0,4
5481,58000.0,9572.0,1,9.0,350.0,2
5482,14000.0,40000.0,2,12.0,100.0,6
5483,120000.0,16000.0,1,3.0,200.0,1
5484,30000.0,45355.0,1,6.0,125.0,5
5485,77100.0,15000.0,1,5.0,150.0,5
5486,39999.0,27000.0,1,8.0,150.0,5
5487,125000.0,17677.0,1,4.0,350.0,2
5488,35000.0,21000.0,1,10.0,150.0,7
5489,75000.0,30000.0,1,6.0,200.0,7
5490,85000.0,3842.0,1,7.0,350.0,2
5491,160000.0,6700.0,1,3.0,200.0,10
5492,35000.0,27988.0,1,14.0,150.0,6
5493,35000.0,34000.0,1,10.0,220.0,7
5494,105000.0,11072.0,1,8.0,500.0,2
5495,150000.0,1947.0,1,2.0,350.0,2
5496,106000.0,26429.0,1,4.0,400.0,7
5497,28000.0,42942.0,1,13.0,200.0,7
5498,190000.0,4159.0,2,4.0,390.0,10
5499,18000.0,70000.0,2,15.0,110.0,1
5500,95000.0,1990.0,1,4.0,200.0,1
5501,95000.0,29000.0,1,7.0,500.0,2
5502,50000.0,65007.0,1,7.0,150.0,7
5503,28000.0,34060.0,2,11.0,180.0,7
5504,98000.0,41883.0,1,5.0,350.0,2
5505,45000.0,15000.0,1,9.0,200.0,7
5506,106000.0,1890.0,1,2.0,200.0,1
5507,23000.0,59560.0,1,8.0,110.0,6
5508,72000.0,13600.0,2,4.0,150.0,4
5509,37500.0,10521.0,1,7.0,150.0,5
5510,90000.0,3095.0,1,2.0,180.0,1
5511,53300.0,29000.0,1,10.0,150.0,4
5513,30000.0,21288.0,1,10.0,160.0,1
5514,75000.0,29878.0,1,4.0,150.0,4
5515,31000.0,19000.0,2,5.0,100.0,6
5516,65000.0,7706.0,1,5.0,220.0,7
5517,11000.0,31275.0,1,12.0,135.0,7
5518,93200.0,8700.0,1,7.0,500.0,2
5519,18000.0,19233.0,2,11.0,100.0,6
5520,42000.0,33156.0,1,5.0,150.0,7
5521,65000.0,14000.0,1,4.0,150.0,4
5522,100000.0,2322.0,1,2.0,160.0,5
5523,29500.0,16389.0,1,7.0,100.0,1
5524,84000.0,13680.0,1,6.0,350.0,2
5525,85000.0,9425.0,1,4.0,250.0,4
5526,41000.0,9833.0,1,5.0,160.0,1
5527,25000.0,21163.0,1,5.0,125.0,7
5528,50000.0,31298.0,1,12.0,350.0,2
5529,43000.0,14740.0,1,4.0,150.0,7
5530,60000.0,14830.0,1,4.0,150.0,8
5531,56000.0,11021.0,1,4.0,160.0,5
5532,102000.0,1120.0,1,2.0,150.0,4
5533,65000.0,33000.0,2,10.0,350.0,2
5534,65000.0,15000.0,1,9.0,250.0,5
5535,90595.0,37915.0,1,6.0,350.0,2
5536,30000.0,35600.0,1,9.0,150.0,4
5537,120000.0,7500.0,1,3.0,400.0,7
5538,92000.0,750.0,1,3.0,150.0,8
5539,35000.0,46436.0,1,11.0,180.0,7
5553,137500.0,56000.0,1,6.0,200.0,10
5554,66000.0,3000.0,1,4.0,160.0,5
5555,53200.0,12135.0,1,3.0,150.0,7
5556,49999.0,21500.0,2,6.0,150.0,4
5557,102000.0,8120.0,1,2.0,200.0,1
5558,17000.0,34500.0,1,11.0,135.0,7
5559,55000.0,7800.0,1,7.0,220.0,7
5560,99000.0,1793.0,1,3.0,200.0,1
5561,25000.0,31400.0,1,7.0,125.0,5
5562,170000.0,15547.0,2,4.0,390.0,10
5563,55000.0,35107.0,1,8.0,220.0,7
5564,92000.0,5156.0,1,2.0,150.0,8
5565,89200.0,15000.0,1,5.0,150.0,5
5566,110000.0,5130.0,1,5.0,500.0,2
5567,85000.0,15150.0,1,3.0,160.0,1
5568,141000.0,10825.0,4,4.0,350.0,2
5569,105000.0,12000.0,1,6.0,500.0,2
5570,90000.0,28279.0,2,9.0,500.0,2
5571,65000.0,7983.0,1,5.0,200.0,7
5572,243100.0,16000.0,1,3.0,390.0,10
5573,22000.0,37000.0,1,8.0,100.0,7
5574,52000.0,13353.0,1,3.0,100.0,6
5575,180000.0,6500.0,1,3.0,250.0,5
5576,35000.0,40500.0,1,10.0,150.0,7
5577,30000.0,44000.0,1,8.0,125.0,5
5578,93500.0,199.0,1,2.0,220.0,7
5579,106000.0,70000.0,1,7.0,350.0,2
5580,195000.0,1700.0,1,5.0,390.0,10
5581,25000.0,54560.0,2,14.0,223.0,6
5582,85000.0,17580.0,1,8.0,350.0,2
5583,15000.0,46000.0,1,11.0,110.0,1
5584,62000.0,76663.0,1,4.0,200.0,1
5585,34000.0,29500.0,1,6.0,125.0,7
5586,18000.0,30112.0,1,11.0,125.0,5
5587,75000.0,29284.0,1,9.0,350.0,2
5589,42000.0,34700.0,1,6.0,223.0,6
5590,55000.0,17180.0,1,3.0,125.0,6
5591,65000.0,30040.0,1,4.0,150.0,8
5592,105000.0,12903.0,2,4.0,200.0,7
5593,75000.0,30000.0,1,10.0,350.0,2
5594,30000.0,52000.0,1,12.0,150.0,5
5595,24300.0,75000.0,1,9.0,150.0,4
5596,30000.0,34028.0,1,6.0,125.0,7
5597,35000.0,44409.0,1,7.0,150.0,7
5598,21000.0,58245.0,1,10.0,150.0,4
5599,125000.0,26147.0,1,7.0,500.0,2
5600,95000.0,14008.0,1,6.0,350.0,2
5601,110000.0,29369.0,1,5.0,500.0,2
5602,50000.0,31519.0,2,6.0,150.0,7
5603,90000.0,23900.0,2,6.0,350.0,2
5604,56000.0,26320.0,1,5.0,220.0,7
5605,67100.0,26000.0,1,4.0,150.0,8
5606,150900.0,11850.0,1,3.0,350.0,2
5607,57000.0,28500.0,1,5.0,220.0,7
5608,25000.0,30000.0,1,10.0,150.0,7
5609,270000.0,3165.0,1,4.0,250.0,14
5610,18000.0,19443.0,2,8.0,125.0,4
5611,45000.0,15886.0,1,7.0,150.0,4
5612,40000.0,28530.0,1,7.0,223.0,6
5613,55000.0,33186.0,1,5.0,150.0,8
5614,20000.0,60315.0,2,11.0,150.0,6
5615,85000.0,15200.0,3,5.0,200.0,7
5616,12000.0,32234.0,1,16.0,150.0,7
5617,67300.0,34000.0,1,8.0,150.0,4
5618,65000.0,7000.0,1,4.0,150.0,8
5619,140000.0,6537.0,1,4.0,200.0,10
5620,27000.0,31336.0,1,9.0,150.0,8
5621,115000.0,8500.0,1,3.0,200.0,7
5622,170000.0,2037.0,1,4.0,500.0,2
5623,51000.0,20058.0,1,4.0,150.0,7
5624,77600.0,22000.0,1,3.0,220.0,7
5625,9000.0,67140.0,2,15.0,150.0,7
5626,48000.0,25435.0,1,5.0,150.0,7
5627,28000.0,46182.0,1,8.0,180.0,1
5628,90000.0,21000.0,1,6.0,350.0,2
5629,45000.0,8634.0,1,4.0,150.0,7
5630,55000.0,20404.0,1,4.0,150.0,7
5631,58400.0,43000.0,2,10.0,350.0,2
5639,200000.0,6629.0,1,5.0,250.0,14
5640,391000.0,6000.0,1,7.0,750.0,15
5641,105000.0,6867.0,1,5.0,500.0,2
5642,197200.0,24000.0,1,4.0,390.0,10
5643,42000.0,29000.0,1,10.0,220.0,7
5644,71000.0,13600.0,1,3.0,180.0,7
5645,70000.0,5200.0,2,4.0,220.0,7
5646,46000.0,11000.0,2,6.0,150.0,4
5647,174000.0,4300.0,1,5.0,200.0,10
5648,66000.0,2465.0,1,9.0,150.0,4
5649,49000.0,25000.0,1,7.0,223.0,6
5650,30000.0,26500.0,1,8.0,100.0,7
5651,65000.0,22000.0,1,5.0,150.0,7
5652,110900.0,6635.0,1,5.0,350.0,2
5653,395000.0,16523.0,1,5.0,750.0,15
5654,22000.0,49000.0,1,7.0,125.0,5
5655,125000.0,3538.0,1,7.0,350.0,2
5656,125000.0,3538.0,1,5.0,350.0,2
5657,19000.0,69415.0,1,13.0,135.0,7
5658,80000.0,4300.0,1,3.0,150.0,7
5659,89000.0,19627.0,1,2.0,150.0,8
5660,25000.0,52287.0,2,10.0,150.0,7
5661,91000.0,14555.0,1,6.0,350.0,2
5662,95000.0,2617.0,1,2.0,150.0,4
5669,77000.0,11300.0,1,4.0,200.0,7
5670,106000.0,233011.0,2,4.0,250.0,5
5671,33000.0,55000.0,1,7.0,110.0,11
5672,40000.0,28397.0,2,4.0,100.0,6
5673,111000.0,14647.0,1,6.0,390.0,10
5674,78000.0,38271.0,1,6.0,200.0,7
5675,28000.0,38000.0,1,11.0,223.0,6
5676,108400.0,18000.0,1,4.0,200.0,7
5677,90000.0,23000.0,1,4.0,200.0,7
5678,90000.0,5148.0,2,5.0,350.0,2
5679,100000.0,45730.0,1,6.0,350.0,2
5680,18000.0,42000.0,1,10.0,135.0,7
5684,52999.0,8150.0,1,5.0,150.0,7
5685,128700.0,50000.0,1,5.0,500.0,2
5686,80000.0,40000.0,2,5.0,200.0,7
5687,70000.0,26000.0,1,4.0,150.0,5
5688,200000.0,5000.0,1,3.0,390.0,10
5689,19000.0,57791.0,1,11.0,180.0,7
5690,25600.0,45000.0,1,8.0,125.0,7
5691,30000.0,79004.0,1,7.0,125.0,5
5692,20000.0,36000.0,1,10.0,160.0,1
5693,276000.0,2100.0,1,5.0,300.0,12
5694,47000.0,44626.0,1,8.0,150.0,8
5695,80000.0,20824.0,1,3.0,250.0,4
5696,22000.0,91649.0,1,14.0,150.0,7
5697,108000.0,17600.0,1,7.0,500.0,2
5698,21000.0,23059.0,1,10.0,150.0,7
5699,97100.0,8073.0,1,5.0,200.0,7
5700,47000.0,6363.0,1,3.0,150.0,4
5701,145000.0,21515.0,1,3.0,400.0,7
5702,65000.0,19000.0,1,6.0,223.0,6
5703,194000.0,844.0,1,2.0,410.0,2
5704,91000.0,18399.0,1,6.0,350.0,2
5705,107000.0,20000.0,1,5.0,500.0,2
5706,120000.0,16500.0,1,5.0,350.0,2
5707,85000.0,3000.0,1,2.0,160.0,7
5708,80000.0,31800.0,1,4.0,220.0,7
5709,15900.0,64000.0,1,11.0,150.0,6
5728,50100.0,36000.0,2,6.0,223.0,6
5729,35000.0,33555.0,1,13.0,150.0,4
5730,22000.0,17800.0,1,11.0,150.0,7
5731,16000.0,75000.0,3,14.0,160.0,1
5732,36000.0,34000.0,1,7.0,180.0,1
5733,111300.0,5000.0,1,4.0,200.0,1
5734,18500.0,60000.0,1,17.0,100.0,6
5755,32400.0,32116.0,1,8.0,150.0,7
5756,16100.0,31000.0,1,11.0,150.0,7
5757,145000.0,1147.0,1,6.0,200.0,10
5758,60000.0,500.0,1,4.0,135.0,7
5759,138000.0,13500.0,1,5.0,410.0,2
5760,55000.0,4000.0,1,5.0,160.0,5
5761,20400.0,74000.0,1,9.0,100.0,7
5762,35000.0,43000.0,1,9.0,160.0,1
5763,67000.0,15000.0,1,6.0,220.0,7
5764,52000.0,17600.0,1,7.0,150.0,5
5765,84999.0,7600.0,1,4.0,150.0,7
5766,30000.0,25729.0,1,7.0,100.0,6
5767,120000.0,25000.0,1,6.0,350.0,2
5768,27000.0,49000.0,1,11.0,135.0,7
5769,46800.0,10500.0,1,4.0,100.0,7
5770,97000.0,24878.0,1,5.0,150.0,5
5771,80000.0,14000.0,1,4.0,150.0,8
5772,45000.0,44000.0,1,6.0,160.0,1
5773,120000.0,5200.0,1,7.0,500.0,2
5774,125000.0,2500.0,1,4.0,200.0,7
5775,65000.0,394.0,1,6.0,150.0,4
5776,75000.0,13303.0,1,3.0,150.0,4
5777,47000.0,38561.0,1,5.0,220.0,7
5778,25000.0,35799.0,1,6.0,100.0,6
5779,12000.0,14916.0,1,14.0,180.0,7
5780,48000.0,39555.0,1,9.0,150.0,5
5781,307194.0,1487.0,1,6.0,650.0,14
5782,11000.0,6807.0,1,14.0,150.0,1
5783,130000.0,19321.0,1,4.0,200.0,10
5784,20500.0,21533.0,1,8.0,150.0,4
5785,76200.0,20000.0,1,4.0,200.0,7
5786,22800.0,17000.0,2,5.0,100.0,1
5787,33100.0,19000.0,1,5.0,100.0,6
5788,174600.0,9000.0,1,3.0,200.0,10
5789,18000.0,68857.0,1,15.0,110.0,1
5790,55000.0,4572.0,3,17.0,350.0,2
5791,212000.0,7500.0,1,4.0,390.0,10
5792,140000.0,6346.0,1,4.0,200.0,10
5793,53300.0,3445.0,1,5.0,200.0,7
